variant,input,threads,score,time_sec,run
data_paral,mapb8_8a.txt,12,490,0.00497669,9
data_paral,mapb8_8a.txt,12,490,0.00479874,10
data_paral,mapb8_8a.txt,16,490,0.00546107,1
data_paral,mapb8_8a.txt,16,490,0.0053409,2
data_paral,mapb8_8a.txt,16,490,0.00571226,3
data_paral,mapb8_8a.txt,16,490,0.00564664,4
data_paral,mapb8_8a.txt,16,490,0.00371268,5
data_paral,mapb8_8a.txt,16,490,0.00490884,6
data_paral,mapb8_8a.txt,16,490,0.00474465,7
data_paral,mapb8_8a.txt,16,490,0.00533112,8
data_paral,mapb8_8a.txt,16,490,0.00454691,9
data_paral,mapb8_8a.txt,16,490,0.00552998,10
data_paral,mapb8_8a.txt,32,490,0.00692154,1
data_paral,mapb8_8a.txt,32,490,0.006482,2
data_paral,mapb8_8a.txt,32,490,0.00488174,3
data_paral,mapb8_8a.txt,32,490,0.00621743,4
data_paral,mapb8_8a.txt,32,490,0.00615866,5
data_paral,mapb8_8a.txt,32,490,0.0069811,6
data_paral,mapb8_8a.txt,32,490,0.0068903,7
data_paral,mapb8_8a.txt,32,490,0.00687741,8
data_paral,mapb8_8a.txt,32,490,0.00648599,9
data_paral,mapb8_8a.txt,32,490,0.0066371,10
data_paral,mapb8_8a.txt,48,490,0.00631416,1
data_paral,mapb8_8a.txt,48,490,0.0072656,2
data_paral,mapb8_8a.txt,48,490,0.0074104,3
data_paral,mapb8_8a.txt,48,490,0.00766858,4
data_paral,mapb8_8a.txt,48,490,0.00722628,5
data_paral,mapb8_8a.txt,48,490,0.00718078,6
data_paral,mapb8_8a.txt,48,490,0.00707461,7
data_paral,mapb8_8a.txt,48,490,0.028191,8
data_paral,mapb8_8a.txt,48,490,0.00773351,9
data_paral,mapb8_8a.txt,48,490,0.0366162,10
data_paral,mapb8_8b.txt,1,490,0.000496222,1
data_paral,mapb8_8b.txt,1,490,0.000496003,2
data_paral,mapb8_8b.txt,1,490,0.000501053,3
data_paral,mapb8_8b.txt,1,490,0.000497982,4
data_paral,mapb8_8b.txt,1,490,0.000499842,5
data_paral,mapb8_8b.txt,1,490,0.000497972,6
data_paral,mapb8_8b.txt,1,490,0.000499703,7
data_paral,mapb8_8b.txt,1,490,0.000525802,8
data_paral,mapb8_8b.txt,1,490,0.000499473,9
data_paral,mapb8_8b.txt,1,490,0.000496663,10
data_paral,mapb8_8b.txt,2,490,0.000826334,1
data_paral,mapb8_8b.txt,2,490,0.000807134,2
data_paral,mapb8_8b.txt,2,490,0.000817254,3
data_paral,mapb8_8b.txt,2,490,0.000827264,4
data_paral,mapb8_8b.txt,2,490,0.000819914,5
data_paral,mapb8_8b.txt,2,490,0.000806034,6
data_paral,mapb8_8b.txt,2,490,0.000811084,7
data_paral,mapb8_8b.txt,2,490,0.000729354,8
data_paral,mapb8_8b.txt,2,490,0.000804054,9
data_paral,mapb8_8b.txt,2,490,0.000821924,10
data_paral,mapb8_8b.txt,4,490,0.000973315,1
data_paral,mapb8_8b.txt,4,490,0.000940095,2
data_paral,mapb8_8b.txt,4,490,0.000964425,3
data_paral,mapb8_8b.txt,4,490,0.000995025,4
data_paral,mapb8_8b.txt,4,490,0.000965785,5
data_paral,mapb8_8b.txt,4,490,0.000963715,6
data_paral,mapb8_8b.txt,4,490,0.000934524,7
data_paral,mapb8_8b.txt,4,490,0.000962405,8
data_paral,mapb8_8b.txt,4,490,0.000999996,9
data_paral,mapb8_8b.txt,4,490,0.000955675,10
data_paral,mapb8_8b.txt,12,490,0.00145411,1
data_paral,mapb8_8b.txt,12,490,0.00147045,2
data_paral,mapb8_8b.txt,12,490,0.00151782,3
data_paral,mapb8_8b.txt,12,490,0.00150204,4
data_paral,mapb8_8b.txt,12,490,0.00151282,5
data_paral,mapb8_8b.txt,12,490,0.00146105,6
data_paral,mapb8_8b.txt,12,490,0.001479,7
data_paral,mapb8_8b.txt,12,490,0.0014971,8
data_paral,mapb8_8b.txt,12,490,0.00149771,9
data_paral,mapb8_8b.txt,12,490,0.00153733,10
data_paral,mapb8_8b.txt,16,490,0.00176302,1
data_paral,mapb8_8b.txt,16,490,0.00177153,2
data_paral,mapb8_8b.txt,16,490,0.00174816,3
data_paral,mapb8_8b.txt,16,490,0.00178756,4
data_paral,mapb8_8b.txt,16,490,0.00179259,5
data_paral,mapb8_8b.txt,16,490,0.00174472,6
data_paral,mapb8_8b.txt,16,490,0.00170833,7
data_paral,mapb8_8b.txt,16,490,0.00179698,8
data_paral,mapb8_8b.txt,16,490,0.00176977,9
data_paral,mapb8_8b.txt,16,490,0.00177434,10
data_paral,mapb8_8b.txt,32,490,0.00290336,1
data_paral,mapb8_8b.txt,32,490,0.00276321,2
data_paral,mapb8_8b.txt,32,490,0.00292862,3
data_paral,mapb8_8b.txt,32,490,0.00285864,4
data_paral,mapb8_8b.txt,32,490,0.00291185,5
data_paral,mapb8_8b.txt,32,490,0.00284223,6
data_paral,mapb8_8b.txt,32,490,0.00280527,7
data_paral,mapb8_8b.txt,32,490,0.0027491,8
data_paral,mapb8_8b.txt,32,490,0.00266658,9
data_paral,mapb8_8b.txt,32,490,0.00281761,10
data_paral,mapb8_8b.txt,48,490,0.00393787,1
data_paral,mapb8_8b.txt,48,490,0.00389285,2
data_paral,mapb8_8b.txt,48,490,0.0039502,3
data_paral,mapb8_8b.txt,48,490,0.0242671,4
data_paral,mapb8_8b.txt,48,490,0.00382171,5
data_paral,mapb8_8b.txt,48,490,0.00408591,6
data_paral,mapb8_8b.txt,48,490,0.0352388,7
data_paral,mapb8_8b.txt,48,490,0.0351253,8
data_paral,mapb8_8b.txt,48,490,0.00389335,9
data_paral,mapb8_8b.txt,48,490,0.00383494,10
data_paral,mapb9_9a.txt,1,509,0.0611557,1
data_paral,mapb9_9a.txt,1,509,0.0612976,2
data_paral,mapb9_9a.txt,1,509,0.0612723,3
data_paral,mapb9_9a.txt,1,509,0.0610469,4
data_paral,mapb9_9a.txt,1,509,0.0610254,5
data_paral,mapb9_9a.txt,1,509,0.061051,6
data_paral,mapb9_9a.txt,1,509,0.0611861,7
data_paral,mapb9_9a.txt,1,509,0.061299,8
data_paral,mapb9_9a.txt,1,509,0.0614308,9
data_paral,mapb9_9a.txt,1,509,0.0611667,10
data_paral,mapb9_9a.txt,2,509,0.0682562,1
data_paral,mapb9_9a.txt,2,509,0.0683692,2
data_paral,mapb9_9a.txt,2,509,0.0680455,3
data_paral,mapb9_9a.txt,2,509,0.0688454,4
data_paral,mapb9_9a.txt,2,509,0.0678653,5
data_paral,mapb9_9a.txt,2,509,0.0687109,6
data_paral,mapb9_9a.txt,2,509,0.0679233,7
data_paral,mapb9_9a.txt,2,509,0.0688789,8
data_paral,mapb9_9a.txt,2,509,0.0681238,9
data_paral,mapb9_9a.txt,2,509,0.0681478,10
data_paral,mapb9_9a.txt,4,509,0.0564619,1
data_paral,mapb9_9a.txt,4,509,0.0558907,2
data_paral,mapb9_9a.txt,4,509,0.0566817,3
data_paral,mapb9_9a.txt,4,509,0.0566866,4
data_paral,mapb9_9a.txt,4,509,0.0578488,5
data_paral,mapb9_9a.txt,4,509,0.0575255,6
data_paral,mapb9_9a.txt,4,509,0.0569398,7
data_paral,mapb9_9a.txt,4,509,0.0576596,8
data_paral,mapb9_9a.txt,4,509,0.0569824,9
data_paral,mapb9_9a.txt,4,509,0.0575527,10
data_paral,mapb9_9a.txt,12,509,0.0632607,1
data_paral,mapb9_9a.txt,12,509,0.0631672,2
data_paral,mapb9_9a.txt,12,509,0.0625759,3
data_paral,mapb9_9a.txt,12,509,0.0620787,4
data_paral,mapb9_9a.txt,12,509,0.0615243,5
data_paral,mapb9_9a.txt,12,509,0.0627237,6
data_paral,mapb9_9a.txt,12,509,0.061325,7
data_paral,mapb9_9a.txt,12,509,0.0622722,8
data_paral,mapb9_9a.txt,12,509,0.0630943,9
data_paral,mapb9_9a.txt,12,509,0.0630372,10
data_paral,mapb9_9a.txt,16,509,0.0680306,1
data_paral,mapb9_9a.txt,16,509,0.0671115,2
data_paral,mapb9_9a.txt,16,509,0.067602,3
data_paral,mapb9_9a.txt,16,509,0.0681003,4
data_paral,mapb9_9a.txt,16,509,0.0659988,5
data_paral,mapb9_9a.txt,16,509,0.0660466,6
data_paral,mapb9_9a.txt,16,509,0.0674204,7
data_paral,mapb9_9a.txt,16,509,0.0647991,8
data_paral,mapb9_9a.txt,16,509,0.0671993,9
data_paral,mapb9_9a.txt,16,509,0.0659721,10
data_paral,mapb9_9a.txt,32,509,0.0723919,1
data_paral,mapb9_9a.txt,32,509,0.0746569,2
data_paral,mapb9_9a.txt,32,509,0.0844632,3
data_paral,mapb9_9a.txt,32,509,0.0741459,4
data_paral,mapb9_9a.txt,32,509,0.0733419,5
data_paral,mapb9_9a.txt,32,509,0.0722875,6
data_paral,mapb9_9a.txt,32,509,0.0739496,7
data_paral,mapb9_9a.txt,32,509,0.074166,8
data_paral,mapb9_9a.txt,32,509,0.072961,9
data_paral,mapb9_9a.txt,32,509,0.0741276,10
data_paral,mapb9_9a.txt,48,509,0.0725858,1
data_paral,mapb9_9a.txt,48,509,0.0736284,2
data_paral,mapb9_9a.txt,48,509,0.072397,3
data_paral,mapb9_9a.txt,48,509,0.074016,4
data_paral,mapb9_9a.txt,48,509,0.0718575,5
data_paral,mapb9_9a.txt,48,509,0.0946477,6
data_paral,mapb9_9a.txt,48,509,0.0739858,7
data_paral,mapb9_9a.txt,48,509,0.0734489,8
data_paral,mapb9_9a.txt,48,509,0.0720733,9
data_paral,mapb9_9a.txt,48,509,0.0726956,10
data_paral,mapb9_9b.txt,1,439,0.395019,1
data_paral,mapb9_9b.txt,1,439,0.395418,2
data_paral,mapb9_9b.txt,1,439,0.39593,3
data_paral,mapb9_9b.txt,1,439,0.39593,4
data_paral,mapb9_9b.txt,1,439,0.394571,5
data_paral,mapb9_9b.txt,1,439,0.395811,6
data_paral,mapb9_9b.txt,1,439,0.395096,7
data_paral,mapb9_9b.txt,1,439,0.395596,8
data_paral,mapb9_9b.txt,1,439,0.396726,9
data_paral,mapb9_9b.txt,1,439,0.394943,10
data_paral,mapb9_9b.txt,2,439,0.417095,1
data_paral,mapb9_9b.txt,2,439,0.422887,2
data_paral,mapb9_9b.txt,2,439,0.414227,3
data_paral,mapb9_9b.txt,2,439,0.410562,4
data_paral,mapb9_9b.txt,2,439,0.415832,5
data_paral,mapb9_9b.txt,2,439,0.414264,6
data_paral,mapb9_9b.txt,2,439,0.414763,7
data_paral,mapb9_9b.txt,2,439,0.408579,8
data_paral,mapb9_9b.txt,2,439,0.418015,9
data_paral,mapb9_9b.txt,2,439,0.418496,10
data_paral,mapb9_9b.txt,4,439,0.348434,1
data_paral,mapb9_9b.txt,4,439,0.346487,2
data_paral,mapb9_9b.txt,4,439,0.343471,3
data_paral,mapb9_9b.txt,4,439,0.345341,4
data_paral,mapb9_9b.txt,4,439,0.344263,5
data_paral,mapb9_9b.txt,4,439,0.347784,6
data_paral,mapb9_9b.txt,4,439,0.34421,7
data_paral,mapb9_9b.txt,4,439,0.342781,8
data_paral,mapb9_9b.txt,4,439,0.345038,9
data_paral,mapb9_9b.txt,4,439,0.345095,10
data_paral,mapb9_9b.txt,12,439,0.237496,1
data_paral,mapb9_9b.txt,12,439,0.240869,2
data_paral,mapb9_9b.txt,12,439,0.241539,3
data_paral,mapb9_9b.txt,12,439,0.238389,4
data_paral,mapb9_9b.txt,12,439,0.239472,5
data_paral,mapb9_9b.txt,12,439,0.240184,6
data_paral,mapb9_9b.txt,12,439,0.240313,7
data_paral,mapb9_9b.txt,12,439,0.241572,8
data_paral,mapb9_9b.txt,12,439,0.240386,9
data_paral,mapb9_9b.txt,12,439,0.239563,10
data_paral,mapb9_9b.txt,16,439,0.238296,1
data_paral,mapb9_9b.txt,16,439,0.232478,2
data_paral,mapb9_9b.txt,16,439,0.233572,3
data_paral,mapb9_9b.txt,16,439,0.232148,4
data_paral,mapb9_9b.txt,16,439,0.233099,5
data_paral,mapb9_9b.txt,16,439,0.233397,6
data_paral,mapb9_9b.txt,16,439,0.233245,7
data_paral,mapb9_9b.txt,16,439,0.23683,8
data_paral,mapb9_9b.txt,16,439,0.238697,9
data_paral,mapb9_9b.txt,16,439,0.2354,10
data_paral,mapb9_9b.txt,32,439,0.236373,1
data_paral,mapb9_9b.txt,32,439,0.233889,2
data_paral,mapb9_9b.txt,32,439,0.236087,3
data_paral,mapb9_9b.txt,32,439,0.232368,4
data_paral,mapb9_9b.txt,32,439,0.233266,5
data_paral,mapb9_9b.txt,32,439,0.235562,6
data_paral,mapb9_9b.txt,32,439,0.233816,7
data_paral,mapb9_9b.txt,32,439,0.233697,8
data_paral,mapb9_9b.txt,32,439,0.233178,9
data_paral,mapb9_9b.txt,32,439,0.23758,10
data_paral,mapb9_9b.txt,48,439,0.278503,1
data_paral,mapb9_9b.txt,48,439,0.240662,2
data_paral,mapb9_9b.txt,48,439,0.251704,3
data_paral,mapb9_9b.txt,48,439,0.239818,4
data_paral,mapb9_9b.txt,48,439,0.245285,5
data_paral,mapb9_9b.txt,48,439,0.238401,6
data_paral,mapb9_9b.txt,48,439,0.282059,7
data_paral,mapb9_9b.txt,48,439,0.237474,8
data_paral,mapb9_9b.txt,48,439,0.238958,9
data_paral,mapb9_9b.txt,48,439,0.236576,10
